customer_id,call_duration,monthly_data_usage,contract_length,churn
C00938,"[9, 26, 3, 36, 47, 5, 20, 20, 5, 10, 16, 25, 44, 25, 30, 14, 22, 43, 28, 30, 19, 38, 42, 20, 35, 22, 15, 11, 54, 34]",17.95,21,0
C00939,"[57, 24, 6, 17, 28, 50, 31, 36, 55, 9, 10, 21, 58, 34, 31, 29, 43, 43, 11, 33, 58, 46, 1, 21, 23, 57, 9, 56, 1, 21]",23.13,13,0
C00940,"[22, 54, 4, 1, 51, 10, 15, 52, 36, 29, 52, 46, 5, 29, 47, 47, 27, 25, 16, 16, 36, 25, 41, 1, 5, 41, 20, 5, 36, 29]",7.86,4,0
C00941,"[48, 34, 58, 48, 18, 2, 16, 29, 33, 16, 35, 47, 43, 42, 17, 4, 49, 4, 51, 25, 33, 14, 24, 11, 25, 28, 7, 49, 36, 10]",20.55,31,0
C00942,"[49, 36, 31, 19, 18, 49, 6, 28, 7, 38, 57, 12, 41, 50, 34, 25, 17, 53, 33, 23, 9, 6, 2, 38, 9, 3, 16, 25, 24, 47]",5.61,9,0
C00943,"[29, 44, 55, 40, 26, 38, 35, 23, 4, 59, 42, 14, 53, 56, 47, 39, 7, 8, 42, 51, 19, 2, 47, 1, 42, 38, 54, 13, 42, 44]",26.89,33,0
C00944,"[24, 32, 30, 6, 38, 33, 44, 55, 23, 10, 57, 46, 15, 23, 56, 36, 57, 1, 8, 3, 14, 17, 34, 47, 6, 5, 46, 51, 41, 40]",5.35,24,0
C00945,"[29, 35, 18, 40, 48, 30, 15, 53, 15, 16, 57, 33, 10, 19, 37, 50, 3, 36, 4, 11, 41, 33, 28, 32, 57, 16, 9, 11, 6, 59]",39.63,25,0
C00946,"[49, 27, 12, 22, 40, 48, 37, 21, 33, 17, 56, 29, 53, 40, 10, 18, 47, 52, 13, 27, 10, 32, 41, 45, 3, 22, 27, 55, 3, 33]",28.55,29,0
C00947,"[2, 11, 46, 10, 39, 55, 33, 58, 7, 15, 26, 11, 38, 27, 54, 39, 7, 1, 10, 21, 15, 30, 30, 8, 24, 19, 3, 55, 15, 36]",36.34,15,0
C00948,"[6, 57, 42, 50, 48, 18, 38, 19, 49, 50, 30, 13, 39, 52, 12, 34, 59, 12, 44, 24, 4, 36, 50, 48, 14, 17, 49, 3, 38, 23]",21.22,18,0
C00949,"[13, 9, 21, 41, 8, 17, 16, 16, 59, 28, 51, 56, 16, 57, 46, 52, 46, 14, 46, 44, 38, 20, 45, 48, 41, 34, 54, 59, 29, 3]",19.38,20,0
C00950,"[10, 20, 2, 27, 32, 56, 10, 40, 17, 58, 54, 33, 6, 39, 47, 18, 9, 8, 25, 31, 42, 4, 20, 28, 40, 1, 40, 55, 44, 23]",5.36,5,1
C00951,"[57, 47, 13, 16, 26, 55, 31, 50, 1, 17, 16, 55, 37, 52, 53, 10, 58, 38, 44, 31, 10, 54, 49, 34, 51, 52, 6, 28, 28, 59]",26.43,18,0
C00952,"[13, 41, 12, 50, 40, 57, 50, 57, 55, 57, 54, 2, 8, 42, 9, 56, 50, 8, 51, 3, 9, 13, 9, 31, 25, 52, 44, 55, 45, 8]",25.97,1,0
C00953,"[47, 31, 45, 53, 45, 31, 17, 47, 57, 54, 19, 3, 46, 30, 10, 49, 29, 40, 18, 12, 49, 23, 11, 9, 54, 56, 24, 25, 55, 25]",23.67,19,0
C00954,"[47, 9, 12, 11, 49, 38, 28, 8, 10, 25, 47, 36, 50, 43, 9, 41, 8, 3, 53, 18, 46, 35, 17, 36, 53, 28, 50, 15, 19, 22]",37.16,23,0
C00955,"[6, 47, 7, 44, 48, 9, 20, 37, 11, 2, 22, 48, 36, 5, 7, 6, 56, 22, 10, 46, 40, 46, 46, 20, 28, 23, 35, 1, 29, 9]",41.71,26,0
C00956,"[9, 22, 2, 16, 40, 58, 6, 55, 13, 33, 19, 15, 33, 10, 1, 12, 43, 29, 17, 4, 29, 55, 7, 44, 13, 5, 6, 34, 53, 7]",37.66,29,0
C00957,"[46, 57, 54, 28, 46, 10, 4, 3, 25, 23, 27, 14, 38, 32, 23, 47, 40, 37, 3, 35, 13, 34, 24, 1, 12, 8, 19, 9, 28, 14]",7.62,34,0
C00958,"[27, 18, 42, 41, 6, 33, 37, 42, 25, 13, 54, 23, 36, 33, 21, 34, 56, 36, 17, 10, 23, 44, 59, 2, 35, 14, 57, 47, 45, 41]",31.29,19,1
C00959,"[2, 19, 16, 43, 44, 25, 1, 2, 48, 27, 2, 58, 30, 51, 10, 19, 42, 16, 13, 48, 50, 56, 8, 56, 50, 31, 45, 25, 59, 39]",4.48,18,0
C00960,"[21, 55, 56, 57, 50, 38, 41, 29, 6, 18, 49, 44, 35, 27, 5, 7, 10, 10, 51, 57, 58, 28, 36, 10, 50, 35, 53, 35, 37, 48]",34.88,2,0
C00961,"[20, 13, 11, 58, 45, 19, 28, 38, 56, 45, 4, 57, 54, 37, 19, 37, 53, 14, 31, 28, 36, 44, 38, 19, 42, 1, 23, 55, 28, 48]",19.4,27,0
C00962,"[4, 41, 18, 49, 47, 51, 39, 25, 18, 6, 19, 53, 12, 25, 35, 1, 5, 1, 8, 39, 47, 43, 18, 46, 59, 9, 5, 55, 4, 44]",7.06,6,0
C00963,"[29, 1, 30, 56, 45, 1, 3, 22, 8, 56, 18, 25, 48, 52, 20, 31, 30, 16, 2, 17, 10, 7, 59, 42, 51, 52, 59, 9, 54, 17]",43.17,6,0
C00964,"[9, 9, 37, 24, 39, 11, 8, 25, 46, 2, 10, 53, 24, 48, 16, 19, 59, 31, 11, 6, 6, 32, 39, 48, 13, 59, 3, 56, 56, 41]",30.89,6,0
C00965,"[56, 35, 38, 57, 17, 3, 34, 12, 24, 6, 42, 11, 48, 27, 48, 24, 18, 27, 54, 55, 56, 41, 21, 59, 51, 34, 56, 33, 58, 48]",18.06,31,0
C00966,"[54, 18, 3, 24, 1, 6, 19, 22, 51, 43, 59, 8, 5, 52, 9, 47, 21, 28, 46, 4, 56, 24, 8, 52, 17, 34, 20, 16, 10, 34]",2.02,30,0
C00967,"[43, 10, 30, 30, 51, 25, 57, 46, 43, 41, 7, 47, 20, 17, 3, 47, 46, 40, 36, 26, 10, 34, 14, 8, 55, 27, 10, 57, 50, 15]",27.1,21,0
C00968,"[37, 22, 45, 50, 31, 2, 45, 31, 14, 10, 30, 36, 47, 40, 15, 14, 31, 29, 27, 21, 9, 20, 35, 58, 15, 24, 49, 57, 16, 36]",46.2,18,0
C00969,"[11, 57, 8, 3, 19, 46, 41, 3, 36, 25, 36, 11, 51, 16, 55, 54, 17, 42, 24, 17, 48, 20, 22, 6, 7, 14, 11, 12, 46, 5]",30.02,23,0
C00970,"[5, 20, 54, 55, 58, 15, 26, 33, 57, 30, 24, 23, 9, 3, 58, 36, 48, 7, 22, 14, 48, 29, 50, 16, 48, 34, 10, 7, 25, 27]",48.6,23,0
C00971,"[15, 32, 28, 9, 7, 59, 56, 16, 26, 35, 17, 23, 8, 2, 31, 57, 52, 58, 59, 57, 32, 29, 3, 8, 59, 2, 31, 51, 49, 37]",7.25,28,0
C00972,"[20, 29, 17, 10, 41, 22, 6, 43, 34, 31, 55, 12, 12, 16, 25, 22, 27, 24, 12, 53, 18, 45, 47, 16, 4, 12, 49, 33, 22, 18]",28.63,25,0
C00973,"[54, 48, 33, 27, 42, 19, 48, 14, 25, 34, 24, 38, 54, 23, 5, 44, 59, 36, 54, 24, 36, 5, 39, 6, 45, 36, 45, 4, 10, 52]",40.01,7,1
C00974,"[1, 21, 40, 39, 37, 3, 47, 31, 27, 17, 23, 13, 47, 27, 51, 20, 46, 53, 13, 44, 24, 55, 41, 59, 3, 43, 10, 1, 49, 58]",26.51,18,0
C00975,"[13, 14, 33, 2, 2, 39, 41, 56, 31, 4, 34, 19, 58, 37, 9, 24, 13, 44, 30, 19, 41, 10, 51, 42, 44, 14, 40, 48, 49, 20]",5.01,20,0
C00976,"[4, 38, 44, 50, 39, 5, 42, 32, 6, 59, 14, 6, 14, 12, 27, 54, 26, 12, 8, 10, 16, 52, 26, 8, 41, 45, 29, 20, 17, 19]",29.35,5,1
C00977,"[17, 39, 1, 59, 52, 29, 14, 17, 13, 29, 34, 27, 46, 33, 29, 37, 39, 19, 46, 24, 14, 47, 37, 5, 53, 24, 34, 50, 31, 30]",30.78,18,0
C00978,"[56, 9, 27, 28, 42, 26, 18, 36, 8, 18, 20, 58, 32, 29, 49, 48, 18, 7, 1, 28, 33, 50, 4, 55, 20, 53, 52, 36, 57, 31]",36.57,33,1
C00979,"[38, 28, 3, 6, 45, 23, 7, 56, 36, 1, 6, 24, 37, 45, 51, 36, 24, 38, 45, 29, 37, 45, 32, 25, 10, 35, 55, 25, 27, 45]",38.18,15,0
C00980,"[32, 59, 12, 4, 42, 26, 3, 17, 9, 29, 1, 18, 41, 53, 20, 57, 41, 34, 51, 28, 48, 35, 16, 21, 13, 35, 42, 54, 32, 50]",38.65,35,0
C00981,"[38, 6, 50, 38, 38, 54, 13, 46, 53, 39, 13, 47, 12, 53, 59, 33, 28, 57, 3, 18, 26, 54, 40, 2, 4, 50, 28, 28, 25, 26]",33.34,1,0
C00982,"[45, 47, 2, 42, 34, 30, 21, 44, 37, 44, 23, 33, 2, 27, 48, 59, 22, 34, 16, 20, 26, 16, 6, 45, 44, 23, 42, 37, 8, 6]",11.18,21,0
C00983,"[37, 52, 22, 6, 54, 32, 17, 38, 17, 37, 23, 49, 49, 13, 32, 22, 7, 22, 21, 6, 14, 16, 3, 9, 47, 21, 50, 30, 30, 42]",20.51,8,0
C00984,"[42, 32, 23, 3, 1, 3, 57, 37, 7, 3, 36, 49, 3, 55, 4, 31, 2, 14, 37, 31, 53, 2, 31, 47, 43, 22, 10, 52, 30, 33]",38.92,7,0
C00985,"[19, 46, 25, 58, 55, 54, 46, 1, 32, 25, 41, 17, 14, 45, 13, 38, 39, 2, 32, 32, 58, 40, 56, 6, 25, 3, 18, 50, 54, 55]",47.69,30,0
C00986,"[38, 43, 3, 48, 5, 24, 54, 34, 47, 48, 39, 48, 24, 36, 28, 48, 49, 34, 16, 36, 7, 18, 6, 50, 28, 39, 34, 51, 41, 29]",4.41,35,0
C00987,"[4, 14, 5, 25, 39, 8, 15, 59, 19, 59, 11, 20, 55, 36, 18, 14, 58, 38, 25, 16, 18, 1, 40, 1, 1, 51, 21, 25, 27, 10]",27.01,2,0
C00988,"[50, 12, 28, 49, 32, 33, 8, 42, 26, 42, 50, 41, 57, 2, 35, 34, 6, 31, 23, 12, 54, 51, 28, 15, 19, 12, 50, 48, 2, 11]",15.97,8,1
C00989,"[44, 37, 59, 59, 56, 38, 25, 43, 21, 42, 36, 9, 12, 10, 59, 46, 5, 33, 5, 16, 37, 37, 29, 18, 29, 6, 53, 18, 32, 42]",11.66,4,1
C00990,"[47, 31, 56, 54, 11, 26, 28, 27, 19, 57, 45, 27, 59, 20, 3, 16, 39, 44, 29, 15, 30, 40, 55, 49, 1, 29, 53, 30, 40, 46]",25.54,21,1
C00991,"[32, 10, 27, 51, 8, 51, 36, 42, 55, 35, 36, 48, 56, 36, 25, 20, 52, 45, 53, 17, 23, 25, 48, 57, 49, 31, 6, 35, 52, 56]",30.5,13,0
C00992,"[4, 40, 20, 41, 54, 1, 45, 26, 34, 55, 10, 23, 51, 49, 24, 13, 29, 58, 46, 27, 31, 43, 10, 31, 39, 10, 24, 33, 14, 35]",0.98,9,0
C00993,"[45, 34, 17, 21, 32, 3, 58, 15, 8, 32, 38, 26, 30, 9, 57, 32, 11, 22, 34, 41, 18, 19, 54, 18, 37, 18, 12, 4, 47, 43]",39.12,29,0
C00994,"[27, 51, 5, 6, 13, 23, 42, 56, 25, 46, 4, 52, 55, 32, 44, 15, 26, 42, 11, 9, 11, 2, 45, 27, 54, 58, 26, 8, 21, 21]",41.08,24,0
C00995,"[8, 1, 38, 58, 13, 9, 28, 6, 47, 23, 48, 36, 58, 17, 9, 12, 22, 51, 52, 58, 12, 54, 6, 44, 9, 52, 37, 53, 3, 34]",48.29,16,0
C00996,"[8, 10, 47, 41, 42, 43, 9, 14, 37, 27, 41, 32, 4, 2, 51, 33, 21, 1, 44, 11, 1, 46, 59, 11, 7, 2, 15, 8, 54, 52]",9.44,12,0
C00997,"[57, 47, 26, 40, 42, 51, 35, 52, 46, 41, 41, 21, 57, 38, 8, 43, 32, 8, 44, 10, 23, 4, 48, 52, 38, 30, 41, 23, 5, 21]",29.93,2,1
C00998,"[56, 6, 49, 17, 25, 24, 22, 13, 17, 14, 34, 26, 19, 26, 3, 2, 28, 2, 22, 7, 4, 49, 38, 39, 20, 6, 9, 52, 31, 26]",21.62,19,0
C00999,"[36, 26, 28, 5, 51, 10, 18, 15, 57, 33, 5, 37, 40, 22, 22, 22, 52, 15, 17, 51, 45, 58, 28, 59, 22, 21, 42, 17, 5, 18]",17.07,30,1
